Schulnummer,Schulname,Schulform,Adresse,PLZ,Gemeinde,lat,lon,source
194761,"Krefeld, FÖ HK LVR-Luise-Leven-Schule",Förderschule,"Lobbericher Str., Lobbericher Str. 18-20",47839,Krefeld,51.371660469180135,6.49653216838245,ogc-api-nrw
194773,"Gummersbach, KR Anna-Freud-Schule",Förderschule,"Kaiserstr., Kaiserstr. 150",51643,Gummersbach,51.0383932790476,7.557783316153648,ogc-api-nrw
194785,"Gummersbach, RS Freie Christliche",Realschule,"Hülsenbuscher Str., Hülsenbuscher Str. 5",51643,Gummersbach,51.02317024779578,7.549243959196328,ogc-api-nrw
194797,"Köln, JG Lauder-Morijah-Schule",Grundschule,"Ottostr., Ottostr. 85",50823,Köln,50.95661897208194,6.92636844797965,ogc-api-nrw
194803,"Gütersloh, FÖ ES Hundertwasser-Schule",Förderschule,"Oststr., Oststr. 44",33332,Gütersloh,51.90712540284471,8.394044833268953,ogc-api-nrw
194815,"Büren, FÖ HK Moritz-von-Büren-Schule",Förderschule,"Bahnhofstr., Bahnhofstr. 12",33142,Büren,51.55658379312482,8.55953412881573,ogc-api-nrw
194839,"Hilchenbach, RS Carl-Kraemer",Realschule,"Jung-Stilling-Allee, Jung-Stilling-Allee 8",57271,Hilchenbach,50.99916059936342,8.104706360152719,ogc-api-nrw
194852,"Detmold, FÖ ES Christian-Morgenstern",Förderschule,"Anne-Frank-Str., Anne-Frank-Str. 4",32756,Detmold,51.94804568757507,8.894383791638512,ogc-api-nrw
194864,"Mönchengladbach, GE Hans-Jonas Neuwerk",Gesamtschule,"Nespelerstr., Nespelerstr. 75",41066,Mönchengladbach,51.22072945321951,6.466678701231612,ogc-api-nrw
194876,"Lindlar, GG West",Grundschule,"Ahrweg, Ahrweg 1",51789,Lindlar,51.01716495421047,7.361018215396328,ogc-api-nrw
194888,"Neukirchen-Vluyn,GG Fried.-Hundertwasser",Grundschule,"Ernst-Moritz-Arndt-Str., Ernst-Moritz-Arndt-Str. 36",47506,Neukirchen-Vluyn,51.44069999647857,6.571906986111207,ogc-api-nrw
194906,"Essen, RS Essen-Überruhr",Realschule,"Dellmannsweg, Dellmannsweg 14",45277,Essen,51.42042854049085,7.082587266011836,ogc-api-nrw
194918,"Krefeld, GG (Verb.) Krähenfeld",Grundschule,"Horkesgath, Horkesgath 50",47803,Krefeld,51.331797932397095,6.527763062488526,ogc-api-nrw
194920,"Reichshof, RS ONE SCHOOL GLOBAL",Realschule,"Sotterbacher Str., Sotterbacher Str. 3",51580,Reichshof,50.952670264517124,7.634772959096869,ogc-api-nrw
194931,"Monheim, FÖ SQ, LE, ES Mosaik-Schule",Förderschule,"Krischerstr., Krischerstr. 31",40789,Monheim am Rhein,51.09583728795622,6.88748064339505,ogc-api-nrw
194943,"Detmold, EH August-Hermann-Francke",Hauptschule,"Moritz-Rülf-Str., Moritz-Rülf-Str. 5",32756,Detmold,51.946085865816436,8.894635728963985,ogc-api-nrw
194955,"Düsseldorf, Gym Freies Christliches",Gymnasium,"Buchenstr., Buchenstr. 1",40599,Düsseldorf,51.176628198996625,6.8638012665247405,ogc-api-nrw
194967,"Dormagen, GG Friedrich-von-Saarwerden",Grundschule,"Deichstr., Deichstr. 65",41541,Dormagen,51.123897636564045,6.846584749051618,ogc-api-nrw
194979,"Minden, FÖ ES Schule Rodenbeck",Förderschule,"Wilhelm-Tell-Str., Wilhelm-Tell-Str. 6",32429,Minden,52.28757948544506,8.87300936054123,ogc-api-nrw
194980,"Gütersloh, FÖ GG Schule im FiLB",Förderschule,"Auf'm Kampe, Auf'm Kampe 10",33334,Gütersloh,51.883213641664575,8.357680790829177,ogc-api-nrw
194992,"Köln, BK für Medienberufe",Berufskolleg,"Sachsenring, Sachsenring 79",50677,Köln,50.92508588718217,6.948717984753693,ogc-api-nrw
195005,"Brakel, BK Kolping Berufskolleg",Berufskolleg,"Tegelweg, Tegelweg 33",33034,Brakel,51.71353886395397,9.17218657291764,ogc-api-nrw
195029,"Neunkirchen-Seel., GG Wolperath-Schönau",Grundschule,"Schöneshofer Str., Schöneshofer Str. 6",53819,Neunkirchen-Seelscheid,50.82259113584588,7.3279156287315566,ogc-api-nrw
195054,"Stemwede, EG Freie Evangelische Schule",Grundschule,"Am Winkel, Am Winkel 8",32351,Stemwede,52.45340886476705,8.487672454858602,ogc-api-nrw
195066,"Linnich, FÖ KM Bendenweg",Förderschule,"Bendenweg, Bendenweg 22",52441,Linnich,50.98534855508751,6.270232859403104,ogc-api-nrw
195078,"Monheim, GG am Lerchenweg",Grundschule,"Lerchenweg, Lerchenweg 2",40789,Monheim am Rhein,51.09485254115882,6.898708617061745,ogc-api-nrw
195080,"Gummersbach, EH Freie Christliche",Hauptschule,"Hülsenbuscher Str., Hülsenbuscher Str. 11",51643,Gummersbach,51.021575198117525,7.548980057922382,ogc-api-nrw
195091,"Reichshof, BK ONE SCHOOL GLOBAL",Berufskolleg,"Sotterbacher Str., Sotterbacher Str. 3",51580,Reichshof,50.952670264517124,7.634772959096869,ogc-api-nrw
195108,"Wegberg, FW Dechant-Ruppertzhoven-Weg",Waldorfschule,"Dechant-Ruppertzhoven-Weg, Dechant-Ruppertzhoven-Weg 12",41844,Wegberg,51.14474881537676,6.187865224449608,ogc-api-nrw
195110,"Waldbröl, BK IWK gGmbH FS f. Heilerzieh.",Berufskolleg,"Brölbahnstr., Brölbahnstr. 19",51545,Waldbröl,50.87365623905903,7.610375948766119,ogc-api-nrw
195121,"Rietberg, FÖ ES Paul-Maar-Schule",Förderschule,"Torfweg, Torfweg 71",33397,Rietberg,51.810851284536966,8.436576364450458,ogc-api-nrw
195133,"Rietberg, FÖ GG Wiesen",Förderschule,"Torfweg, Torfweg 73",33397,Rietberg,51.810971359862435,8.437242128173756,ogc-api-nrw
195157,"Arnsberg, FÖ ES Ruth-Cohn",Förderschule,"Apothekerstr., Apothekerstr. 150",59755,Arnsberg,51.44858351842348,7.978370977539372,ogc-api-nrw
195170,"Köln, KR Hilde-Domin-Schule",Förderschule,"Florentine-Eichler-Str., Florentine-Eichler-Str. 1a",51067,Köln,50.965198473106966,7.057058600486601,ogc-api-nrw
195182,"Minden, GE Freie Evangelische",Gesamtschule,"Kingsleyallee, Kingsleyallee 5",32425,Minden,52.31162031593144,8.881888424585963,ogc-api-nrw
195194,"Wülfrath, GG Freie Aktive Grundschule",Grundschule,"Düsseler Str., Düsseler Str. 23",42489,Wülfrath,51.28037376587042,7.0398866607378086,ogc-api-nrw
195200,"Tönisvorst, GG Vorst",Grundschule,"Amselweg, Amselweg 6",47918,Tönisvorst,51.304457090224915,6.4333578704468,ogc-api-nrw
195212,"Herford, BK der Arbeiterwohlfahrt",Berufskolleg,"Am Bahndamm, Am Bahndamm 2",32052,Herford,52.1204513119659,8.665673684817705,ogc-api-nrw
195236,"Essen, GG Regenbogenschule",Grundschule,"Auf'm Böntchen, Auf'm Böntchen 65 a",45139,Essen,51.46304491391325,7.043873516111033,ogc-api-nrw
195250,"Köln, GG Olympia-Schule",Grundschule,"Neue Sandkaul, Neue Sandkaul 23",50859,Köln,50.964380848437024,6.837150881006642,ogc-api-nrw
195261,"Ennigerloh, GG (Verb.) Mosaikschule",Grundschule,"Zur Windmühle, Zur Windmühle 4",59320,Ennigerloh,51.83544842091927,8.020669917683616,ogc-api-nrw
195273,"Wiehl, EG Oberberg Süd",Grundschule,"Neuwiehler Str., Neuwiehler Str. 37",51674,Wiehl,50.94523189115212,7.5583621962236816,ogc-api-nrw
195285,"Bielefeld, Gym Evangelikales",Gymnasium,"Detmolder Str., Detmolder Str. 284",33605,Bielefeld,52.002127471919685,8.567847942688545,ogc-api-nrw
195297,"Gütersloh, BK Osningstr.",Berufskolleg,"Osningstr., Osningstr. 11-13",33332,Gütersloh,51.87926235437232,8.392458258019117,ogc-api-nrw
195303,"Geseke, Gym Eringerfeld",Gymnasium,"Steinhauser Str., Steinhauser Str. 8",59590,Geseke,51.58773653459834,8.469566282785623,ogc-api-nrw
195315,"Siegen, KR Klinikschule Wellersbergstr.",Förderschule,"Wellersbergstr., Wellersbergstr. 60",57072,Siegen,50.88309042436919,8.018581147742884,ogc-api-nrw
195327,"Rheinberg, GG Montessorisch. Niederrhein",Grundschule,"Pastor-Wilden-Str., Pastor-Wilden-Str. 7",47495,Rheinberg,51.59313797984139,6.558801905901376,ogc-api-nrw
195339,"Münster,GG Montessori-Grundschule Münst.",Grundschule,"Soester Str., Soester Str. 13",48155,Münster,51.955691678664806,7.638206888524718,ogc-api-nrw
195340,"Neuss, GG Kyburg",Grundschule,"Maximilian-Kolbe-Str., Maximilian-Kolbe-Str. 14",41466,Neuss,51.15451822456923,6.700504217912917,ogc-api-nrw
195376,"Köln, Gym Ferdinand Franz Wallraf",Gymnasium,"Arnsberger Str., Arnsberger Str. 11",51065,Köln,50.95431403055092,7.014696195284404,ogc-api-nrw
195388,"Bad Honnef, RS Schloß Hagerhof",Realschule,"Menzenberg, Menzenberg 13",53604,Bad Honnef,50.6290934391873,7.244860066636756,ogc-api-nrw
195390,"Gummersbach, Gym Freies Christliches",Gymnasium,"Hülsenbuscher Str., Hülsenbuscher Str. 5",51643,Gummersbach,51.02317024779578,7.549243959196328,ogc-api-nrw
195406,"Detmold, Gym August-Hermann-Francke",Gymnasium,"Georgstr., Georgstr. 24",32756,Detmold,51.94998041967195,8.87752997362146,ogc-api-nrw
195418,"Detmold, BK priv. ESTA-Bildungswerk",Berufskolleg,"Obernienhagen, Obernienhagen 32",32758,Detmold,51.9595933270671,8.834614798106472,ogc-api-nrw
195431,"Aachen, Gym Amos Comenius",Gymnasium,"Kurbrunnenstr., Kurbrunnenstr. 6",52066,Aachen,50.7663286705938,6.097614979917918,ogc-api-nrw
195443,"Oberhausen, FÖ KM LVR-Chr.-Schlingensief",Förderschule,"Von-Trotha-Str., Von-Trotha-Str. 105",46149,Oberhausen,51.517724467419406,6.830823383169161,ogc-api-nrw
195455,"Dorsten, GG Maria-Montessori-Schule",Grundschule,"Kleiner Ring, Kleiner Ring 2",46286,Dorsten,51.72072429561069,7.017075394140262,ogc-api-nrw
195467,"Essen, GG Sternschule",Grundschule,"Brigittastr., Brigittastr. 34",45130,Essen,51.438373651886174,7.011070434619978,ogc-api-nrw
195480,"Velbert, GE Bleibergquelle",Gesamtschule,"Bleibergstr., Bleibergstr. 133",42551,Velbert,51.339654694477574,7.079384436923169,ogc-api-nrw
195509,"Köln, GG BilinGO Bilinguale Grundschule",Grundschule,"Stolberger Str., Stolberger Str. 311",50933,Köln,50.94194411687779,6.893383373625478,ogc-api-nrw
195534,"Alfter, EG Grundschule im Schöntalweg",Grundschule,"Schöntalweg, Schöntalweg 5",53347,Alfter,50.714415434212796,7.028662182936795,ogc-api-nrw
195546,"Gelsenkirchen, GG Sternschule",Grundschule,"Franz-Bielefeld-Str., Franz-Bielefeld-Str. 50",45881,Gelsenkirchen,51.51576895521389,7.100681181771092,ogc-api-nrw
195558,"Gelsenkirchen, GG Georgstraße",Grundschule,"Georgstr., Georgstr. 1",45879,Gelsenkirchen,51.510533046772245,7.097224008965563,ogc-api-nrw
195560,"Espelkamp, GG (Verb.) Espelkamp",Grundschule,"Arenskampweg, Arenskampweg 1",32339,Espelkamp,52.355784677201584,8.673386096856683,ogc-api-nrw
195595,"Büren, GG Wohngrundschule Gut Böddeken",Grundschule,"Böddeken, Böddeken 1",33142,Büren,51.595689187800474,8.678924519780008,ogc-api-nrw
195601,"Coesfeld, GG Maria Montessori",Grundschule,"Seminarstr., Seminarstr. 13",48653,Coesfeld,51.94719689246167,7.162610010654934,ogc-api-nrw
195613,"Havixbeck,GG KOSMOS-Bild. Münsterlandsch",Grundschule,"Tilbeck, Tilbeck 2",48329,Havixbeck,51.94187299849293,7.442536410546705,ogc-api-nrw
195637,"Siegen, BK Semper Bildungswerk",Berufskolleg,"Birlenbacher Hütte, Birlenbacher Hütte 4",57078,Siegen,50.90656576229919,8.01050669889595,ogc-api-nrw
195649,"Siegburg, EG Freie Christl. Grundschule",Grundschule,"Frankfurter Str., Frankfurter Str. 86",53721,Siegburg,50.789537350686174,7.214893018372116,ogc-api-nrw
195650,"Morsbach, GG (Verb.) Amitola",Grundschule,"Hahner Str., Hahner Str. 37",51597,Morsbach,50.869118476469204,7.720824613603885,ogc-api-nrw
195662,"Bielefeld,EG Georg-Müller Buschkampstr.",Grundschule,"Buschkampstr., Buschkampstr. 273",33659,Bielefeld,51.940730270233495,8.511092167421078,ogc-api-nrw
195674,"Hamm, FÖ ES Schule am Adelwald",Förderschule,"Zur Roten Fuhr, Zur Roten Fuhr 3",59069,Hamm,51.60076859929708,7.871806990033776,ogc-api-nrw
195686,"Rietberg, GG Emsschule",Grundschule,"Rinnerforth, Rinnerforth 25",33397,Rietberg,51.81506900622771,8.425585492689383,ogc-api-nrw
195704,"Hemer, GE Europaschule am Friedenspark",Gesamtschule,"Parkstr., Parkstr. 48",58675,Hemer,51.38763947651733,7.756519038611779,ogc-api-nrw
195716,"Borchen, BK Schloss Hamborn",Berufskolleg,"Schloß Hamborn, Schloß Hamborn 5",33178,Borchen,51.66200235835106,8.771304894667962,ogc-api-nrw
195728,"Bonn, GE Marie-Kahle-Gesamtschule",Gesamtschule,"Graurheindorfer Str., Graurheindorfer Str. 80",53111,Bonn,50.74581890362563,7.0955415780554745,ogc-api-nrw
195741,"Lügde, GG Bildungsschule Harzberg",Grundschule,"Am Harzberg, Am Harzberg 1",32676,Lügde,51.928019936998055,9.203517822134442,ogc-api-nrw
195753,"Porta Westfalica, BK Malche",Berufskolleg,"Portastr., Portastr. 8",32457,Porta Westfalica,52.24816411892773,8.911572056406369,ogc-api-nrw
195765,"Rheda-Wiedenbrück, FÖ ES, LE Kopernikus",Förderschule,"Georg-Nolte-Weg, Georg-Nolte-Weg 5",33378,Rheda-Wiedenbrück,51.854245083247605,8.270046077836318,ogc-api-nrw
195777,"Herford, GG Das Forscherhaus",Grundschule,"Hausheider Str., Hausheider Str. 124",32051,Herford,52.11056860267122,8.620523354209631,ogc-api-nrw
195789,"Aachen, FW Parzivalschule",Waldorfschule,"Aachener-und-Münchener-Allee, Aachener-und-Münchener-Allee 5",52074,Aachen,50.76013853417246,6.075250511786749,ogc-api-nrw
195790,"Münster, GE Montessori-Gesamtschule",Gesamtschule,"Soester Str., Soester Str. 13",48155,Münster,51.955691678664806,7.638206888524718,ogc-api-nrw
195807,"Düren, EG Freie Christliche Schule",Grundschule,"Im Weyerfeld, Im Weyerfeld 5",52349,Düren,50.78480424981179,6.489245842940887,ogc-api-nrw
195819,"Dortmund, Gym Privatgymnasium Stadtkrone",Gymnasium,"Lissaboner Allee, Lissaboner Allee 15",44269,Dortmund,51.499166513957434,7.523517858331827,ogc-api-nrw
195820,"Bochum, GG Carolinenschule",Grundschule,"Springorumallee, Springorumallee 3",44795,Bochum,51.45472235132929,7.209616833580043,ogc-api-nrw
195832,"Marl, Gym Alb. Schweitzer/Geschw. Scholl",Gymnasium,"Max-Planck-Str., Max-Planck-Str. 23",45768,Marl,51.66237156133842,7.098112969740088,ogc-api-nrw
195844,"Minden, EG Fr.ev.Grundsch.Minden Minderh",Grundschule,"Petershäger Weg, Petershäger Weg 201",32425,Minden,52.316343888224694,8.885514052132496,ogc-api-nrw
195856,"Euskirchen, RS Menno-Simons-Realschule",Realschule,"Unitasstr., Unitasstr. 46",53879,Euskirchen,50.667119415886205,6.790272029656953,ogc-api-nrw
195868,"Geseke, RS Eringerfeld",Realschule,"Steinhauser Str., Steinhauser Str. 8",59590,Geseke,51.58773653459834,8.469566282785623,ogc-api-nrw
195870,"Köln, GG Aktive Schule (ASK)",Grundschule,"Wasseramselweg, Wasseramselweg 11",50829,Köln,50.950846767012976,6.878415167041068,ogc-api-nrw
195893,"Neunkirchen-Seel., FW Franziskus",Waldorfschule,"Breite Str., Breite Str. 44",53819,Neunkirchen-Seelscheid,50.87443443099014,7.318854219762368,ogc-api-nrw
195900,"Düsseldorf, BK Semper Berufskolleg",Berufskolleg,"Am Seestern, Am Seestern 18",40547,Düsseldorf,51.242618740123305,6.739154587085981,ogc-api-nrw
195911,"Bad Salzuflen, GE Schulzentrum Aspe",Gesamtschule,"Paul-Schneider-Str., Paul-Schneider-Str. 5",32107,Bad Salzuflen,52.063682175488466,8.732207304310355,ogc-api-nrw
195935,"Wuppertal, RS Boltenheide",Realschule,"Boltenheide, Boltenheide 4",42329,Wuppertal,51.22348679282345,7.088521308866884,ogc-api-nrw
195947,"Bochum, Gym Neues Gymnasium",Gymnasium,"Querenburger Str., Querenburger Str. 45",44789,Bochum,51.467656800080505,7.230534641226259,ogc-api-nrw
195959,"Köln, GE Carl-von-Ossietzky",Gesamtschule,"Ossietzkystr., Ossietzkystr. 2",50737,Köln,50.99006014692242,6.921443803862377,ogc-api-nrw
195960,"Lippstadt, GE Ulmenstraße",Gesamtschule,"Ulmenstr., Ulmenstr. 31",59557,Lippstadt,51.66469766220685,8.332407045088921,ogc-api-nrw
195972,"Bielefeld, FÖ GG Schule am Niedermühlenh",Förderschule,"Am Niedermühlenhof, Am Niedermühlenhof 1",33604,Bielefeld,52.017417716625026,8.55011187719796,ogc-api-nrw
195984,"Sankt Augustin, BK Freie Waldorfschule",Berufskolleg,"Graf-Zeppelin-Str., Graf-Zeppelin-Str. 7",53757,Sankt Augustin,50.761136857964985,7.169180385736069,ogc-api-nrw
195996,"Hückeswagen, BK Berg. Unternehmen gGmbH",Berufskolleg,"Goethestr., Goethestr. 83",42499,Hückeswagen,51.14465693483761,7.3397071649583365,ogc-api-nrw
196009,"Essen, BK DAA-Wirtschaftsakademie",Berufskolleg,"Auf der Union, Auf der Union 10",45141,Essen,51.467886222785815,7.004574848499783,ogc-api-nrw
196022,"Ahaus, GG Helene-Helming-Schule",Grundschule,"Wessumer Str., Wessumer Str. 59",48683,Ahaus,52.08094398552093,7.002313674080874,ogc-api-nrw
196034,"Steinheim, GG Hospitalstraße",Grundschule,"Hospitalstr., Hospitalstr. 49",32839,Steinheim,51.86991044341539,9.098199903601175,ogc-api-nrw
196046,"Hürth, BK Rhein-Erft-Berufskolleg",Berufskolleg,"Industriestr., Industriestr. 149",50354,Hürth,50.86373603612012,6.872225728732984,ogc-api-nrw
196071,"Dorsten, RS Montessori-Reformschule",Realschule,"Dülmener Str., Dülmener Str. 40",46286,Dorsten,51.72079960260977,7.017274799841975,ogc-api-nrw
196083,"Minden, Gym Freies Evang. Gymn. Minden",Gymnasium,"Kingsleyallee, Kingsleyallee 5",32425,Minden,52.31162031593144,8.881888424585963,ogc-api-nrw
196101,"Bielefeld, BK am Tor 6",Berufskolleg,"August-Bebel-Str., August-Bebel-Str. 135-145",33602,Bielefeld,52.019581258793295,8.539947367311571,ogc-api-nrw
196125,"Salzkotten, GG Montessorischule Salzk.",Grundschule,"Am Friedhof, Am Friedhof 11",33154,Salzkotten,51.670241050103584,8.611416314994004,ogc-api-nrw
196137,"Arnsberg, BK Berliner Platz",Berufskolleg,"Berliner Platz, Berliner Platz 8-10",59759,Arnsberg,51.43815210082344,7.9670216886059935,ogc-api-nrw
196149,"Köln, BK Maarweg",Berufskolleg,"Maarweg, Maarweg 151",50825,Köln,50.94470697004033,6.897970653867871,ogc-api-nrw
196150,"Siegburg, GE Fr.Christl.d.VCS-Rhein-Sieg",Gesamtschule,"Frankfurter Str., Frankfurter Str. 86",53721,Siegburg,50.789537350686174,7.214893018372116,ogc-api-nrw
196162,"Velbert, BK Windrather Talschule",Berufskolleg,"Panner Str., Panner Str. 24",42555,Velbert,51.34663322875601,7.129381905895041,ogc-api-nrw
196174,"Neuss, GE Nordstadt",Gesamtschule,"Leostr., Leostr. 37",41462,Neuss,51.21117278647704,6.673812776558989,ogc-api-nrw
196186,"Mönchengladbach, GE Theo-Hespers",Gesamtschule,"Karl-Fegers-Str., Karl-Fegers-Str. 85",41068,Mönchengladbach,51.20131731725806,6.40826014158277,ogc-api-nrw
196228,"Hückelhoven, GE Leonardo da Vinci",Gesamtschule,"Mittelstr., Mittelstr. 24",41836,Hückelhoven,51.06703040542924,6.183930016423142,ogc-api-nrw
196230,"Wuppertal, RS Dönberg",Realschule,"Höhenstr., Höhenstr. 56",42111,Wuppertal,51.29627071221851,7.159932296541012,ogc-api-nrw
196241,"Viersen, GG Rahser",Grundschule,"Regentenstr., Regentenstr. 43",41748,Viersen,51.26654446012821,6.3881177310668065,ogc-api-nrw
196253,"Siegburg,BK Fachsch.f.Sozialp.IPD gGmbH",Berufskolleg,"Auf den Tongruben, Auf den Tongruben 3",53721,Siegburg,50.805406594425456,7.226380853042274,ogc-api-nrw
196289,"Bonn, GE BONNS FÜNFTE",Gesamtschule,"Eduard-Otto-Str., Eduard-Otto-Str. 9",53129,Bonn,50.71696493592609,7.105934099964015,ogc-api-nrw
196290,"Aachen, GE Sandkaulstraße",Gesamtschule,"Heinzenstr., Heinzenstr. 19",52062,Aachen,50.779283253514485,6.09010174577358,ogc-api-nrw
196423,"Sankt Augustin, GE Fritz-Bauer",Gesamtschule,"Siegstr., Siegstr. 123",53757,Sankt Augustin,50.78529971983653,7.164959323145214,ogc-api-nrw
196435,"Bochum, GG Wilbergschule",Grundschule,"Wilbergstr., Wilbergstr. 3",44807,Bochum,51.51174065065031,7.209313160019283,ogc-api-nrw
196447,"Bochum, GG Gertrudisschule",Grundschule,"Vorstadtstr., Vorstadtstr. 14",44866,Bochum,51.48356333276213,7.133577111748467,ogc-api-nrw
196459,"Köln, GE BilinGO Campus",Gesamtschule,"Mercedes-Allee, Mercedes-Allee 8",50825,Köln,50.94488884503452,6.89508671589013,ogc-api-nrw
196472,"Köln, BK Freie Waldorfsch. Berufskolleg",Berufskolleg,"Weichselring, Weichselring 6-8",50765,Köln,51.02956244387303,6.894931725608075,ogc-api-nrw
196484,"Salzkotten, GE Upsprunger Straße",Gesamtschule,"Upsprunger Str., Upsprunger Str. 65-67",33154,Salzkotten,51.661164818253916,8.60222656495836,ogc-api-nrw
196496,"Brakel, RS Brede",Realschule,"Bredenweg, Bredenweg 7",33034,Brakel,51.71931722524749,9.180257275366984,ogc-api-nrw
196502,"Ibbenbüren,GG Freie Schule Tecklenb.Land",Grundschule,"Wilhelmstr., Wilhelmstr. 243",49479,Ibbenbüren,52.26977943883726,7.742770079237834,ogc-api-nrw
196526,"Hennef, EG Fr.Christl. Bekenntnisschule",Grundschule,"Heidestr., Heidestr. 2",53773,Hennef (Sieg),50.78220454647896,7.251503242713898,ogc-api-nrw
196538,"Kerpen,BK Berufsk. d.Bauwirtschaft gGmbH",Berufskolleg,"Humboldtstr., Humboldtstr. 30-36",50171,Kerpen,50.87787931285979,6.67679262385873,ogc-api-nrw
196540,"Herne, GG am Jürgens Hof",Grundschule,"Jürgens Hof, Jürgens Hof 61",44628,Herne,51.55502960907479,7.23531033998854,ogc-api-nrw
196551,"Essen, GG Haarzopf",Grundschule,"Raadter Str., Raadter Str. 121",45149,Essen,51.415837631445804,6.955714348181857,ogc-api-nrw
196563,"Essen, GG Überruhr",Grundschule,"Hinseler Hof, Hinseler Hof 125",45277,Essen,51.421577379782796,7.080252169134575,ogc-api-nrw
196599,"Hennef,GE Rhein-Sieg-Akad.-Kunstko.gGmbH",Gesamtschule,"Wehrstr., Wehrstr. 143-145",53773,Hennef (Sieg),50.7739690871113,7.274631949766765,ogc-api-nrw
196605,"Hennef,BK Rhein-Sieg-Akad.-Kunstko.gGmbH",Berufskolleg,"Wehrstr., Wehrstr. 143-145",53773,Hennef (Sieg),50.7739690871113,7.274631949766765,ogc-api-nrw
196617,"Essen, BK Wirtschaftskolleg Weststadt",Berufskolleg,"Thea-Leymann-Str., Thea-Leymann-Str. 35",45127,Essen,51.457538644164465,7.002132819690631,ogc-api-nrw
196630,"Brakel, FÖ LE Adolph-Kolping-Schule",Förderschule,"Tegelweg, Tegelweg 33",33034,Brakel,51.71353886395397,9.17218657291764,ogc-api-nrw
196642,"Grefrath, GG Burgweg",Grundschule,"Burgweg, Burgweg 32",47929,Grefrath,51.34160381843008,6.340353915472678,ogc-api-nrw
196654,"Greven, GE Teichstraße",Gesamtschule,"Teichstr., Teichstr. 29",48268,Greven,52.088587368331936,7.622793764011544,ogc-api-nrw
196666,"Ibbenbüren, GE Erna-de-Vries",Gesamtschule,"Am Sportzentrum, Am Sportzentrum 22",49479,Ibbenbüren,52.26861742256263,7.734991685445861,ogc-api-nrw
196678,"Nottuln, SK Liebfrauenschule",Sekundarschule,"Burgstr., Burgstr. 47",48301,Nottuln,51.93171110688888,7.357781067314647,ogc-api-nrw
196680,"Wesel, GG Innenstadt",Grundschule,"Böhlstr., Böhlstr. 12",46483,Wesel,51.660252842154385,6.618198551432167,ogc-api-nrw
196691,"Wesel, GG Feldmark",Grundschule,"Holzweg, Holzweg 21",46483,Wesel,51.676057644664546,6.613506884197744,ogc-api-nrw
196708,"Eitorf, SK Schule an der Sieg",Sekundarschule,"Brückenstr., Brückenstr. 60",53783,Eitorf,50.773717586081176,7.452161493486228,ogc-api-nrw
196710,"Troisdorf, GE Gertrud-Koch",Gesamtschule,"Edith-Stein-Str., Edith-Stein-Str. 20",53844,Troisdorf,50.806863159093425,7.120681285259135,ogc-api-nrw
196721,"Stolberg, GE Sperberweg",Gesamtschule,"Sperberweg, Sperberweg 1",52223,Stolberg (Rhld.),50.767202075158785,6.2220381138550005,ogc-api-nrw
196745,"Gangelt, GE Gangelt/Selfkant",Gesamtschule,"Mercatorstr., Mercatorstr. 25",52538,Gangelt,50.99297579687529,6.003601186825233,ogc-api-nrw
196757,"Kleve, GE am Forstgarten",Gesamtschule,"Eichenallee, Eichenallee 1",47533,Kleve,51.804212616221704,6.125822189666905,ogc-api-nrw
196770,"Straelen, SK Fontanestraße",Sekundarschule,"Fontanestr., Fontanestr. 5",47638,Straelen,51.44500207156311,6.262383356656009,ogc-api-nrw
196794,"Willich, GE Leonardo-da-Vinci",Gesamtschule,"Klosterweg, Klosterweg 40",47877,Willich,51.24770176087602,6.520798741244486,ogc-api-nrw
196800,"Kamp-Lintfort, SK Europaschule",Sekundarschule,"Sudermannstr., Sudermannstr. 4",47475,Kamp-Lintfort,51.489095983053865,6.53022311952114,ogc-api-nrw
196812,"Lübbecke, SK Stadtschule",Sekundarschule,"Wiehenweg, Wiehenweg 35",32312,Lübbecke,52.31179973382223,8.609988971111841,ogc-api-nrw
196824,"Harsewinkel, GE Tecklenburger Weg",Gesamtschule,"Tecklenburger Weg, Tecklenburger Weg 4",33428,Harsewinkel,51.9625484431749,8.217390373894688,ogc-api-nrw
196836,"Alpen, SK Fürst-Bentheim-Straße",Sekundarschule,"Fürst-Bentheim-Str., Fürst-Bentheim-Str. 33",46519,Alpen,51.57679182078363,6.517848898197832,ogc-api-nrw
196848,"Vlotho, SK Weser-Sekundarschule",Sekundarschule,"Jägerortstr., Jägerortstr. 30",32602,Vlotho,52.15890953980051,8.860482480456481,ogc-api-nrw
196850,"Extertal, SK Nordlippe",Sekundarschule,"Hackemackweg, Hackemackweg 25",32699,Extertal,52.065335753166174,9.121093131040684,ogc-api-nrw
196861,"Paderborn, GE Heinz-Nixdorf-Gesamtschule",Gesamtschule,"An den Lothewiesen, An den Lothewiesen 6-8",33100,Paderborn,51.73414682757821,8.774488772679684,ogc-api-nrw
196873,"Borchen, SK Schule an der Altenau",Sekundarschule,"Unter der Burg, Unter der Burg 3",33178,Borchen,51.65844623881642,8.71946627083218,ogc-api-nrw
196885,"Herzebrock-Clarholz, GE Von-Zumbusch",Gesamtschule,"Am Hallenbad, Am Hallenbad 11",33442,Herzebrock-Clarholz,51.88725596874853,8.244984209022657,ogc-api-nrw
